candidate_id,title,year,publication_date_from_url,publisher,url,retrieved_text_words,retrieved_text_sha256,evidence_class,event_terms,social_terms,corporate_terms,decision_status,final_decision,reason_code,decision_note,decision_provenance
DISC-MEDIA-0390,Competition Appeal Court To Hold Sibanye Lonmin Merger Hearing On April 2,2019,2019-01-25,Engineering News,https://www.engineeringnews.co.za/article/competition-appeal-court-to-hold-sibanye-lonmin-merger-hearing-on-april-2-2019-01-25,427,fe0f6cd7cdf12f9d58c67d1afed889a0bda49285c5d386f7fb3c488c0e8028e9,ambiguous_low_signal,worker_miner;union,,share_price;earnings_results;transaction,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0391,Competition Watchdog Imposes Conditions On Sibanye Lonmin Deal,2018,2018-09-18,Engineering News,https://www.engineeringnews.co.za/article/competition-watchdog-imposes-conditions-on-sibanye-lonmin-deal-2018-09-18,561,9f1d78a43fc47893ca5784083b12890cb4ec1f2be5a666ea1bd5f0f52efb1552,strong_case_context_supported,worker_miner,community;commission_inquiry,share_price;earnings_results;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0392,Consolidation Needed To Save Jobs Lonmin,2018,2018-05-25,Engineering News,https://www.engineeringnews.co.za/article/consolidation-needed-to-save-jobs-lonmin-2018-05-25,1149,6ec8b457873c1da1a64e1e146c3744f0e9b759140d1eadddffec8c66f6bf6a99,likely_routine_corporate_signal,,,earnings_results;production_output;funding_debt;exploration_project,final_batch_06,include,include_lonmin_ownership_transition_labour_governance,"Included under the prospectively declared Lonmin-to-Sibanye ownership-transition/public-interest scope: jobs, competition review, SLP/community commitments, BEE ownership or stakeholder governance are substantive.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0393,Court To Hear Urgent Marikana Application,2015,2015-06-08,Engineering News,https://www.engineeringnews.co.za/article/court-to-hear-urgent-marikana-application-2015-06-08,805,3c6f166fbdb732d2a5e276b17cc832e4cb1e7a174995c27e9e38dc1f7c7ac570,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union,commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0394,Defence Blasts Ipid For Shoddy Investigation After Marikana Shooting In 2012,2019,2019-06-14,Engineering News,https://www.engineeringnews.co.za/article/defence-blasts-ipid-for-shoddy-investigation-after-marikana-shooting-in-2012-2019-06-14,935,ad985b93b73e7ded89a8cebb47e537a2f249ff55a99114f16427085216c93a2e,strong_case_context_supported,worker_miner;police;shooting_death;koppie,justice_accountability,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0395,Despite Disappointing Q1 Production Figures Lonmin Maintains Fy17 Guidance,2017,2017-01-26,Engineering News,https://www.engineeringnews.co.za/article/despite-disappointing-q1-production-figures-lonmin-maintains-fy17-guidance-2017-01-26,1219,96ecfb83a1a5e909d871c0304c9889e151d79309509769f6fb73ea9db169b9c4,strong_case_context_supported,worker_miner;union,,earnings_results;production_output;transaction;exploration_project,final_batch_06,exclude,exclude_general_corporate_financial,"Excluded after explicit source-specific review: substantive focus is management, plant/production, capex, earnings, commodity prices, financing or market performance; Marikana/labour history is background only.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0396,Employees Demand Solidaritys Recognition As Trade Union At Lonmin,2017,2017-11-10,Engineering News,https://www.engineeringnews.co.za/article/employees-demand-solidaritys-recognition-as-trade-union-at-lonmin-2017-11-10,536,3cb4cf70d3334d309ee028463e9edcc94b2508bf844b2d5e6e15b6d42d526537,ambiguous_low_signal,worker_miner;union,,earnings_results,final_batch_05,include,include_lonmin_marikana_labour_governance,"Included under the prospectively declared longitudinal labour-relations scope: Lonmin worker/union representation, job-loss contestation or labour-court governance is substantive.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0397,Families Of Slain Marikana Miners Call On Ramaphosa To Turn His Promises Into Action,2018,2018-02-22,Engineering News,https://www.engineeringnews.co.za/article/families-of-slain-marikana-miners-call-on-ramaphosa-to-turn-his-promises-into-action-2018-02-22,860,f346b6f0dd7d24248007d14fe89b4b5ce8bc75d02d9666a6ce6192177d4c3557,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage,housing;justice_accountability,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0398,Farlam Report Raises Issues About Mining Stability As A Whole,2015,2015-06-29,Engineering News,https://www.engineeringnews.co.za/article/farlam-report-raises-issues-about-mining-stability-as-a-whole-2015-06-29,1442,f3bed41f693be676dca40161620180e23d1e583ec7dc436cb474a96aa277876e,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,housing;justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0399,Farlam Unhappy With Snail Pace In Implementation Of His Marikana Recommendations,2018,2018-08-16,Engineering News,https://www.engineeringnews.co.za/article/farlam-unhappy-with-snail-pace-in-implementation-of-his-marikana-recommendations-2018-08-16,793,3abf382014fc9a7214f967fc2a8207a54c34d15333608d0eb36c287743c5d158,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;protest_unrest,justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0400,Farlam Wants Workers Housed Mining Charter Goes To Court Coal Firms Transform For Eskom,2015,2015-06-26,Engineering News,https://www.engineeringnews.co.za/article/farlam-wants-workers-housed-mining-charter-goes-to-court-coal-firms-transform-for-eskom-2015-06-26,854,9b50f81754ffe002d4e2de9358ad98ea8c502b129b7948cf87ec0ba0786803c9,strong_case_context_supported,worker_miner;police;shooting_death;union,housing;slp;commission_inquiry,share_price;earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0401,Former Top Cop Back In The Dock Over Shooting Of 30 Mine Workers At Marikana,2019,2019-10-29,Engineering News,https://www.engineeringnews.co.za/article/former-top-cop-back-in-the-dock-over-shooting-of-30-mine-workers-at-marikana-2019-10-29,583,299867683b4d7a82678d34ef8a4d2f46e4888e4d5a0d6312b388ee45a147cea4,strong_case_context_supported,worker_miner;police;shooting_death;koppie,justice_accountability,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0402,Full Ownership Of Pandora Jv Set To Unlock Significant Potential For Lonmin,2018,2018-01-19,Engineering News,https://www.engineeringnews.co.za/article/full-ownership-of-pandora-jv-set-to-unlock-significant-potential-for-lonmin-2018-01-19,264,fb225216f881f4b73cd58febf7830f5f3b4fa74e39be79d9290157eab194a9b1,ambiguous_low_signal,,,earnings_results,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0403,Glencore To Divest Its Lonmin Stake,2015,2015-02-11,Engineering News,https://www.engineeringnews.co.za/article/glencore-to-divest-its-lonmin-stake-2015-02-11,546,db51b375abe313a4b27a986aab2ef90d80e29744b16ff8e01bb20860bdbe8ca1,strong_routine_corporate_signal,,,share_price;earnings_results;production_output;transaction;commodity_market,final_batch_01,exclude,exclude_general_corporate_financial,"Excluded under the locked rubric: title and retrieved text are dominated by routine corporate, financial, production, transaction or project material, with no high-specificity Marikana-case term and minimal labour/community case evidence.",review_batch_01_locked_rubric_2026-08-23
DISC-MEDIA-0404,Government Confirms Lawsuits From Marikana Victims Total Close To R12Bn,2017,2017-03-15,Engineering News,https://www.engineeringnews.co.za/article/government-confirms-lawsuits-from-marikana-victims-total-close-to-r12bn-2017-03-15,754,1eb602045b0c288e7ee855a0a34da4058e7bd2f5444c268a784d024ea102e33b,strong_case_context_supported,worker_miner;police;shooting_death;wage,justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0405,Government Ready To Compensate Marikana Victims Zuma,2016,2016-12-12,Engineering News,https://www.engineeringnews.co.za/article/government-ready-to-compensate-marikana-victims-zuma-2016-12-12,685,d75730c11d5559bf1ef9584d8badbf404442d72d212b2ddea2259191986b5016,strong_case_context_supported,strike;worker_miner;police;shooting_death,community;justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0406,Govt Has Paid Over R330M In Taxpayer Money In Marikana Litigation,2023,2023-08-17,Engineering News,https://www.engineeringnews.co.za/article/govt-has-paid-over-r330m-in-taxpayer-money-in-marikana-litigation-2023-08-17,658,fd2382ec04f05a29df4de42afbff1134721d93a536f824e941beb1e81d4d85f6,strong_case_context_supported,strike;worker_miner;police;shooting_death,justice_accountability,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0407,Govt Observes Anniversary Of Marikana Tragedy,2019,2019-08-16,Engineering News,https://www.engineeringnews.co.za/article/govt-observes-anniversary-of-marikana-tragedy-2019-08-16,611,bebd5022875f2523aad5910bb078e152cd255c15ac0608085b227446d82caff0,strong_case_context_supported,worker_miner;police;union,housing;community;justice_accountability;commission_inquiry,earnings_results;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0408,Govt To Expedite Processing Of Marikana Civil Claims,2015,2015-10-14,Engineering News,https://www.engineeringnews.co.za/article/govt-to-expedite-processing-of-marikana-civil-claims-2015-10-14,449,912e338afeb41478333613738c24720abe190138737e38748db9068a7ae2d788,strong_case_context_supported,worker_miner;police;shooting_death;wage,justice_accountability,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
